player_id,name,team,position,rating,uncertainty,seasons_used,opportunities,data_confidence,as_of_season,as_of_week,model_version,explanation
00-0036850,Cameron Sample,ATL,EDGE,55.02,8.25,5,1024.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3125,""season_count"":5.0,""weighted_observed_rating"":55.02}"
00-0037808,DeAngelo Malone,ATL,EDGE,54.34,10.21,5,328.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.149,""season_count"":5.0,""weighted_observed_rating"":54.34}"
00-0040577,Jalon Walker,ATL,EDGE,54.13,9.46,5,496.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2118,""season_count"":5.0,""weighted_observed_rating"":54.13}"
00-0038580,Yasir Abdullah,ATL,EDGE,50.52,10.45,5,218.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1295,""season_count"":5.0,""weighted_observed_rating"":50.52}"
00-0039837,Bralen Trice,ATL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0038462,Keshawn Banks,ATL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0025565,Nick Folk,ATL,K,72.64,1.9,4,230.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8419,""season_count"":4.0,""weighted_observed_rating"":72.64}"
00-0037823,Christian Harris,ATL,LB,58.81,7.8,5,1732.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3499,""season_count"":5.0,""weighted_observed_rating"":58.81}"
00-0036990,Divine Deablo,ATL,LB,58.37,5.72,5,2676.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5234,""season_count"":5.0,""weighted_observed_rating"":58.37}"
00-0039370,JD Bertrand,ATL,LB,54.44,9.19,5,357.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2346,""season_count"":5.0,""weighted_observed_rating"":54.44}"
00-0034801,Josh Woods,ATL,LB,51.57,10.15,5,632.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1542,""season_count"":5.0,""weighted_observed_rating"":51.57}"
00-0041409,Daveren Rayner,ATL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041112,Harold Perkins Jr.,ATL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041066,Kendal Daniels,ATL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040554,Malik Verdon,ATL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0031279,Jake Matthews,ATL,OL,70.66,2.11,4,4290.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8238,""season_count"":4.0,""weighted_observed_rating"":70.66}"
00-0035630,Chris Lindstrom,ATL,OL,69.58,2.1,4,4300.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8246,""season_count"":4.0,""weighted_observed_rating"":69.58}"
00-0035237,Jawaan Taylor,ATL,OL,68.98,2.38,4,4027.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8015,""season_count"":4.0,""weighted_observed_rating"":68.98}"
00-0035235,Kaleb McGary,ATL,OL,68.05,2.29,3,2940.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8091,""season_count"":3.0,""weighted_observed_rating"":68.05}"
00-0039048,Matthew Bergeron,ATL,OL,63.81,2.23,3,3146.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8146,""season_count"":3.0,""weighted_observed_rating"":63.81}"
00-0036833,Ryan Neuzil,ATL,OL,58.49,4.43,4,1881.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6305,""season_count"":4.0,""weighted_observed_rating"":58.49}"
00-0040687,Cameron Williams,ATL,OL,51.85,9.82,1,51.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1815,""season_count"":1.0,""weighted_observed_rating"":51.85}"
00-0033793,Corey Levin,ATL,OL,50.82,7.63,4,588.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3638,""season_count"":4.0,""weighted_observed_rating"":50.82}"
00-0033752,Storm Norton,ATL,OL,50.59,7.2,3,496.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3998,""season_count"":3.0,""weighted_observed_rating"":50.59}"
00-0041121,Ethan Onianwa,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040924,Jaeden Roberts,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041186,James Brockermeyer,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040965,Josh Thompson,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041276,Kam Dewberry,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041192,Riley Mahlman,ATL,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0037620,Andrew Stueber,ATL,OL,49.79,11.74,1,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0213,""season_count"":1.0,""weighted_observed_rating"":49.79}"
00-0039842,Michael Jerrell,ATL,OL,49.77,8.62,2,282.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2816,""season_count"":2.0,""weighted_observed_rating"":49.77}"
00-0036354,Kyle Hinton,ATL,OL,49.24,8.24,4,364.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3135,""season_count"":4.0,""weighted_observed_rating"":49.24}"
00-0036082,Liam McCullough,ATL,OTHER,55.57,5.1,4,542.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5751,""season_count"":4.0,""weighted_observed_rating"":55.57}"
00-0035280,Jake Bailey,ATL,OTHER,54.6,5.17,4,533.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5689,""season_count"":4.0,""weighted_observed_rating"":54.6}"
00-0036212,Tua Tagovailoa,ATL,QB,62.07,2.21,4,1844.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8155,""season_count"":4.0,""weighted_observed_rating"":62.07}"
00-0039917,Michael Penix Jr.,ATL,QB,59.15,4.15,2,398.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6544,""season_count"":2.0,""weighted_observed_rating"":59.15}"
00-0033662,Cooper Rush,ATL,QB,50.45,6.37,4,568.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4693,""season_count"":4.0,""weighted_observed_rating"":50.45}"
00-0041194,Jack Strand,ATL,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038542,Bijan Robinson,ATL,RB,63.86,1.7,3,1066.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8583,""season_count"":3.0,""weighted_observed_rating"":63.86}"
00-0037746,Brian Robinson,ATL,RB,58.45,3.35,4,754.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7209,""season_count"":4.0,""weighted_observed_rating"":58.45}"
00-0037120,Tyler Goodson,ATL,RB,52.6,8.71,3,81.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2741,""season_count"":3.0,""weighted_observed_rating"":52.6}"
00-0036984,Trey Sermon,ATL,RB,52.4,7.22,3,118.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3981,""season_count"":3.0,""weighted_observed_rating"":52.4}"
00-0041191,Cash Jones,ATL,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0034675,Jessie Bates,ATL,S,59.11,5.28,5,4338.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5598,""season_count"":5.0,""weighted_observed_rating"":59.11}"
00-0040148,Xavier Watts,ATL,S,54.09,9.17,5,1098.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2359,""season_count"":5.0,""weighted_observed_rating"":54.09}"
00-0039002,Sydney Brown,ATL,S,53.39,8.5,5,665.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2921,""season_count"":5.0,""weighted_observed_rating"":53.39}"
00-0038628,DeMarcco Hellams,ATL,S,51.09,10.77,5,385.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1022,""season_count"":5.0,""weighted_observed_rating"":51.09}"
00-0036956,Darren Hall,ATL,S,50.94,9.68,5,791.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1935,""season_count"":5.0,""weighted_observed_rating"":50.94}"
00-0038587,Jammie Robinson,ATL,S,50.21,10.94,5,112.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0882,""season_count"":5.0,""weighted_observed_rating"":50.21}"
00-0032392,Austin Hooper,ATL,TE,65.68,2.62,4,361.5,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7821,""season_count"":4.0,""weighted_observed_rating"":65.68}"
00-0036970,Kyle Pitts,ATL,TE,62.37,2.01,4,471.7,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8323,""season_count"":4.0,""weighted_observed_rating"":62.37}"
00-0036429,Charlie Woerner,ATL,TE,51.99,3.22,4,255.8,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7319,""season_count"":4.0,""weighted_observed_rating"":51.99}"
00-0037317,Nick Muse,ATL,TE,50.22,11.08,2,3.8,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0765,""season_count"":2.0,""weighted_observed_rating"":50.22}"
00-0041195,Jack Velling,ATL,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0037238,Drake London,ATL,WR,60.39,2.44,4,570.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7969,""season_count"":4.0,""weighted_observed_rating"":60.39}"
00-0035208,Olamide Zaccheaus,ATL,WR,57.84,3.33,4,380.3,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7228,""season_count"":4.0,""weighted_observed_rating"":57.84}"
00-0037741,Jahan Dotson,ATL,WR,55.39,2.86,4,472.3,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7618,""season_count"":4.0,""weighted_observed_rating"":55.39}"
00-0040438,Antwane Wells Jr.,ATL,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041266,Keelan Marion,ATL,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041185,Vinny Anthony II,ATL,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041044,Zachariah Branch,ATL,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0036463,Chris Blair,ATL,WR,49.54,11.16,3,8.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0702,""season_count"":3.0,""weighted_observed_rating"":49.54}"
00-0038953,Dylan Drummond,ATL,WR,48.33,8.86,2,21.2,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2616,""season_count"":2.0,""weighted_observed_rating"":48.33}"
00-0040432,Beaux Collins,ATL,WR,47.38,8.57,1,14.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2857,""season_count"":1.0,""weighted_observed_rating"":47.38}"
00-0033281,Marlon Humphrey,BAL,CB,69.25,5.59,5,3378.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5345,""season_count"":5.0,""weighted_observed_rating"":69.25}"
00-0033548,Chidobe Awuzie,BAL,CB,55.94,6.22,5,2124.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4813,""season_count"":5.0,""weighted_observed_rating"":55.94}"
00-0040636,Keyon Martin,BAL,CB,55.52,10.52,5,147.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1236,""season_count"":5.0,""weighted_observed_rating"":55.52}"
00-0039232,Nate Wiggins,BAL,CB,55.12,7.5,5,1712.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3752,""season_count"":5.0,""weighted_observed_rating"":55.12}"
00-0035270,Amani Oruwariye,BAL,CB,52.48,9.42,5,800.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2151,""season_count"":5.0,""weighted_observed_rating"":52.48}"
00-0039234,T.J. Tampa,BAL,CB,52.44,10.31,5,168.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1408,""season_count"":5.0,""weighted_observed_rating"":52.44}"
00-0040073,Bilhal Kone,BAL,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040885,Chandler Rivers,BAL,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040993,Ladarius Webb Jr.,BAL,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040112,Marquise Robinson,BAL,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0026190,Calais Campbell,BAL,DL,69.48,5.94,5,2402.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5049,""season_count"":5.0,""weighted_observed_rating"":69.48}"
00-0036130,Nnamdi Madubuike,BAL,DL,64.88,7.04,5,2327.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4136,""season_count"":5.0,""weighted_observed_rating"":64.88}"
00-0037756,Travis Jones,BAL,DL,60.23,5.98,5,2121.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5018,""season_count"":5.0,""weighted_observed_rating"":60.23}"
00-0030070,John Jenkins,BAL,DL,58.46,6.14,5,1987.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4882,""season_count"":5.0,""weighted_observed_rating"":58.46}"
00-0040076,Aeneas Peebles,BAL,DL,51.49,10.99,5,75.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0838,""season_count"":5.0,""weighted_observed_rating"":51.49}"
00-0040982,Aaron Graves,BAL,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0039938,David Olajiga,BAL,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040995,Dion Wilson,BAL,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0033935,Trey Hendrickson,BAL,EDGE,68.45,6.05,5,2484.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.496,""season_count"":5.0,""weighted_observed_rating"":68.45}"
00-0038505,Tavius Robinson,BAL,EDGE,56.85,6.89,5,1274.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4259,""season_count"":5.0,""weighted_observed_rating"":56.85}"
00-0036081,Broderick Washington,BAL,EDGE,54.39,7.25,5,1446.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3955,""season_count"":5.0,""weighted_observed_rating"":54.39}"
00-0040722,Mike Green,BAL,EDGE,52.81,9.27,5,716.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2279,""season_count"":5.0,""weighted_observed_rating"":52.81}"
00-0039791,Adisa Isaac,BAL,EDGE,50.85,11.56,5,36.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0371,""season_count"":5.0,""weighted_observed_rating"":50.85}"
00-0040978,Ethan Burke,BAL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040658,Kaimon Rucker,BAL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040907,Rayshaun Benny,BAL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041494,Zion Young,BAL,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040074,Tyler Loop,BAL,K,54.13,1.33,1,80.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8889,""season_count"":1.0,""weighted_observed_rating"":54.13}"
00-0038562,Jake Moody,BAL,K,45.96,1.92,3,192.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8404,""season_count"":3.0,""weighted_observed_rating"":45.96}"
00-0038504,Trenton Simpson,BAL,LB,60.33,7.66,5,1110.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3614,""season_count"":5.0,""weighted_observed_rating"":60.33}"
00-0034874,Roquan Smith,BAL,LB,59.91,5.31,5,4052.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5571,""season_count"":5.0,""weighted_observed_rating"":59.91}"
00-0040069,Teddye Buchanan,BAL,LB,52.27,9.38,5,655.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2184,""season_count"":5.0,""weighted_observed_rating"":52.27}"
00-0040037,Jamon Johnson,BAL,LB,51.21,11.03,5,71.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0806,""season_count"":5.0,""weighted_observed_rating"":51.21}"
00-0040100,Jay Higgins,BAL,LB,50.26,11.82,5,11.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0149,""season_count"":5.0,""weighted_observed_rating"":50.26}"
00-0039460,Carl Jones,BAL,LB,50.1,9.84,5,319.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1796,""season_count"":5.0,""weighted_observed_rating"":50.1}"
00-0040980,Dominic DeLuca,BAL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0039429,Michael Barrett,BAL,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0033901,Ethan Pocic,BAL,OL,70.43,2.41,4,3717.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.799,""season_count"":4.0,""weighted_observed_rating"":70.43}"
00-0032965,Ronnie Stanley,BAL,OL,67.56,2.58,4,3269.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7851,""season_count"":4.0,""weighted_observed_rating"":67.56}"
00-0036369,John Simpson,BAL,OL,64.82,2.77,4,3267.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.769,""season_count"":4.0,""weighted_observed_rating"":64.82}"
00-0039233,Roger Rosengarten,BAL,OL,61.22,2.28,2,1947.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.81,""season_count"":2.0,""weighted_observed_rating"":61.22}"
00-0038383,Andrew Vorhees,BAL,OL,56.9,3.6,2,1236.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7001,""season_count"":2.0,""weighted_observed_rating"":56.9}"
00-0031921,Kendall Lamm,BAL,OL,53.95,7.77,4,1163.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3525,""season_count"":4.0,""weighted_observed_rating"":53.95}"
00-0035698,Chuma Edoga,BAL,OL,52.64,7.13,4,801.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4058,""season_count"":4.0,""weighted_observed_rating"":52.64}"
